F1,F2,F3,F4,F5_A,F5_B,F5_C,Y
0.30471707975443135,-0.262190573175262,0.6530834794473988,-0.26939963525142857,1,0,0,1
-1.0399841062404955,-0.18458899055243497,-0.5591634713690334,-0.555377224212234,1,0,0,0
0.7504511958064572,0.09453430411337949,-0.4968234956252367,-0.9709646093156148,0,1,0,1
0.9405647163912139,0.7945117248615702,-0.004489645154653114,-1.566418380844143,0,1,0,1
-1.9510351886538364,-0.42111823538638204,1.770443997092854,-0.32310441458843564,0,1,0,0
-1.302179506862318,0.4975145003903148,0.7645053949245372,0.8305000029435629,0,0,1,0
0.12784040316728537,0.4783099086749098,-0.2859388317375458,0.49792904082552586,1,0,0,1
-0.3162425923435822,0.23405934348915164,-0.700080643784772,-0.18168409374005412,0,1,0,0
-0.016801157504288795,-0.15219403588533834,2.46659741768536,2.005615440226674,0,1,0,0
-0.85304392757358,0.7389151957012555,-0.4034778783896944,-0.4093381762157855,1,0,0,0
0.8793979748628286,-1.1767208086620706,-0.7568489117119349,-0.5003565096607243,0,0,1,1
0.7777919354289483,-0.33244518440130977,0.0029648190031288857,-0.6648040413646908,1,0,0,1
0.06603069756121605,-0.08527486614386864,-0.6150860223893573,-1.3206171691511182,0,1,0,1
1.1272412069680329,0.24847847860975358,-0.21450571999837015,-1.4222324533681179,0,1,0,1
0.4675093422520456,-1.0339340019546597,-0.2633140851267626,-0.13438690247420534,0,0,1,1
-0.8592924628832382,0.983204420840556,0.7288696377255235,0.04877429546592701,0,1,0,0
0.36875078408249884,-0.2540337493596689,0.8295342368151077,1.3829483207593671,1,0,0,1
-0.9588826008289989,1.9250759644877928,-0.8227772374369048,-0.6840825795260996,0,0,1,0
0.8784503013072725,1.0503151410359863,-0.04481275519857393,1.817154756423102,0,0,1,1
-0.049925910986252896,0.04389865365372049,-0.5181249593793479,-0.3684253743253233,0,1,0,0
-0.18486236354526056,-0.22837247686550183,-0.6479554728986928,1.1912886893359866,0,0,1,0
-0.6809295444039414,-0.8174651883163007,-0.34392904766632265,-1.1589961473449926,1,0,0,0
1.2225413386740303,1.787660613144553,-0.08317782608558376,0.4923867121950828,0,1,0,1
-0.15452948206880215,-0.7611568071291405,0.5843663494948749,0.3353234508476686,0,0,1,0
-0.4283278221631072,-0.510035118637955,1.4973441534660152,-0.5173989284387124,1,0,0,0
-0.3521335504882296,1.8966331800527536,-2.0149203286520483,-0.34648594117809894,0,1,0,0
0.5323091855533487,0.5787255417362741,-0.5960554463905732,1.2194716020078469,0,0,1,1
0.36544406436407834,0.1485392190357097,-0.19288364467139854,0.3543098635711613,0,0,1,1
0.4127326115959884,-1.0964495690583245,0.6933553957596188,0.1768502602745494,0,0,1,1
0.43082100300788273,0.8524235887510037,0.7423850105544118,1.5686816909622217,1,0,0,1
