F1,F2,F3,F4_B,F4_C,F5_low,Y
0.30471707975443135,0.4792471672621087,-0.38365677280966626,1.0,0.0,0.0,0.8961063594148743
-1.0399841062404955,-0.04086756835114284,0.709185305650384,0.0,1.0,0.0,-3.5923572798572048
0.7504511958064572,-0.20368420513293187,0.19885766809898048,0.0,0.0,1.0,5.891355225516426
0.9405647163912139,-0.31847595619025926,-0.7619943562934658,0.0,1.0,0.0,1.5961811730605222
-1.9510351886538364,-0.8338330684157986,-0.3855804549563921,1.0,0.0,0.0,-5.406205800508887
-1.302179506862318,0.1422591161447867,1.848817159385717,0.0,1.0,1.0,-5.0318671259501535
0.12784040316728537,1.3828809289194155,-0.5754542908646217,0.0,0.0,0.0,3.0619523324338145
-0.3162425923435822,1.4465996377643546,0.23848271122021056,0.0,1.0,1.0,0.3815117161680589
-0.016801157504288795,0.11994866968525546,-0.20407561820548514,0.0,0.0,0.0,-1.0679282907745824
-0.85304392757358,-0.09505801285529732,0.6381832410523005,0.0,1.0,1.0,-1.7902392925738975
0.8793979748628286,-0.4609927182241989,-0.08703983462212996,1.0,0.0,1.0,3.0247375065033184
0.7777919354289483,-0.694924450860633,0.03409591974633419,1.0,0.0,0.0,1.558438663324737
0.06603069756121605,1.9150908939206948,1.4838817386387073,0.0,0.0,1.0,1.3353384185259083
1.1272412069680329,1.7364082081440255,1.779074888925723,1.0,0.0,1.0,3.965681707560714
0.4675093422520456,-0.6148100137247999,0.6222804569674759,0.0,0.0,1.0,1.7260760975850653
-0.8592924628832382,-1.077464794834458,-0.8375381221378819,1.0,0.0,0.0,-2.6407569555132078
0.36875078408249884,0.1163788123712209,0.6904291822668123,0.0,1.0,0.0,1.7528340911469733
-0.9588826008289989,0.4264447099030312,0.4247969024932509,0.0,0.0,1.0,-2.5325663102483076
0.8784503013072725,-0.46506653786952556,-1.1250304945895835,0.0,0.0,0.0,2.723990903459344
-0.049925910986252896,-1.0503149394236024,-0.24880283095069453,0.0,0.0,1.0,-1.1113016069401038
-0.18486236354526056,0.19361423628486268,1.3459413088501408,0.0,0.0,0.0,1.986062270507957
-0.6809295444039414,-0.6235023612331885,-0.502902024901215,0.0,0.0,1.0,-3.6184185482346445
1.2225413386740303,1.1229179562205627,0.10629168501807404,0.0,0.0,0.0,4.3090783443417084
-0.15452948206880215,0.11247421419032064,0.7544806411309909,1.0,0.0,0.0,-0.9439495596585559
-0.4283278221631072,0.5116139041432554,1.0292853779269484,0.0,0.0,1.0,1.354337437684628
-0.3521335504882296,1.1218639160956816,0.8804067107427951,0.0,1.0,1.0,-2.4116244573004497
0.5323091855533487,-1.5349593477128327,1.3581576559332649,0.0,1.0,1.0,0.49403266401954804
0.36544406436407834,0.23957181983315554,1.98128294328124,0.0,1.0,1.0,-0.35839490180050304
0.4127326115959884,-0.364059403474524,0.12244577083598249,1.0,0.0,0.0,1.7233954112138807
0.43082100300788273,-0.3585190719836054,0.16768879564180192,0.0,0.0,0.0,-0.7671129803293146
2.1416476008704612,-0.7363227958692048,0.9841325805573545,0.0,1.0,0.0,5.707150060474734
-0.4064150163846156,-0.3018202042795617,1.0378578081596563,0.0,0.0,1.0,-4.447793783435274
-0.5122427290715373,0.5551508538075345,0.48385990772971893,1.0,0.0,0.0,-1.176096156022476
-0.8137727282478777,0.5950481760308973,1.1334395025866444,1.0,0.0,1.0,-3.191640472878027
0.6159794225754956,-1.119333261196233,-1.2108623275034276,0.0,1.0,0.0,-0.38414684817129263
1.1289722927208916,0.8181506131010822,-0.5006819631201285,1.0,0.0,0.0,5.015330982623762
-0.11394745765487507,1.127171439130568,-0.7574481445845618,0.0,1.0,0.0,-2.3033427205420343
-0.840156476962528,0.6018173279199692,0.8701541964150399,0.0,1.0,0.0,-1.3250538958452611
-0.8244812156912396,-2.7253739956182343,0.5985291208985106,1.0,0.0,0.0,-3.5250048830554253
0.6505927878247011,-0.3762150092260566,1.3220550386559031,0.0,1.0,1.0,4.354135430317243
0.7432541712034423,-0.10704021786275497,-0.2859988468942803,0.0,0.0,0.0,3.354088321999546
0.543154268305195,-0.3853990827639757,-0.3121385112960509,0.0,1.0,0.0,0.11739099860454294
-0.6655097072886943,0.1525692775171832,-0.33057703635641306,0.0,0.0,1.0,-3.372152950181542
